STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20030401,72,0,0,219,0,0,10,1,1,200,1,1,-80,0,0,92,1,1,2,0,0,48,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20030501,302,0,0,1552,0,0,0,0,0,230,0,0,10,0,0,160,0,0,76,0,0,118,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20030601,244,0,0,850,0,0,0,0,0,300,1,1,60,0,0,219,1,1,124,0,0,171,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20030701,298,0,0,1145,0,0,0,0,0,300,0,0,110,0,0,242,0,0,152,0,0,197,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20030801,113,0,0,469,0,0,0,0,0,310,0,0,90,0,0,254,0,0,168,0,0,211,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20030901,210,0,0,930,0,0,0,0,0,250,0,0,40,0,0,206,0,0,125,0,0,166,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20031001,122,0,0,566,0,0,0,0,0,220,0,0,-5,0,0,128,0,0,45,0,0,86,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20031101,200,0,0,1299,0,0,20,0,0,150,3,3,-70,1,1,83,3,3,18,1,1,50,3,3
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20031201,250,0,0,873,0,0,205,0,0,80,0,0,-100,0,0,34,0,0,-27,0,0,3,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20040101,120,0,0,719,0,0,655,1,1,120,0,0,-240,0,0,-47,0,0,-128,0,0,-87,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20040201,120,0,0,426,0,0,260,0,0,80,0,0,-185,1,1,8,0,0,-72,1,1,-31,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20040301,110,0,0,620,0,0,100,0,0,140,2,2,-100,2,1,55,2,2,-8,2,1,25,3,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20040401,208,0,0,900,0,0,0,0,0,210,2,1,-65,0,0,101,2,1,24,0,0,61,2,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20040501,262,0,0,1105,0,0,0,0,0,235,0,0,0,0,0,165,0,0,80,0,0,123,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20040601,170,0,0,720,0,0,0,0,0,270,0,0,60,0,0,207,0,0,114,0,0,161,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20040701,250,0,0,899,0,0,0,0,0,275,0,0,120,2,2,240,0,0,162,2,2,202,2,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20040801,128,0,0,554,0,0,0,0,0,280,0,0,65,0,0,230,0,0,152,0,0,191,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20040901,384,0,0,548,0,0,0,0,0,270,1,1,45,0,0,221,1,1,129,0,0,175,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20041001,64,0,0,212,0,0,0,0,0,225,0,0,10,0,0,140,0,0,68,0,0,104,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20041101,188,0,0,739,0,0,0,0,0,150,0,0,-60,0,0,87,0,0,16,0,0,51,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20041201,156,0,0,995,0,0,302,1,1,105,0,0,-260,0,0,15,0,0,-60,0,0,-22,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20050101,150,0,0,638,0,0,340,0,0,130,0,0,-250,1,1,-22,0,0,-103,1,1,-65,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20050201,194,0,0,729,0,0,235,1,1,55,0,0,-140,0,0,7,0,0,-68,0,0,-30,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20050301,52,0,0,213,0,0,125,1,1,125,1,1,-140,2,2,33,1,1,-49,2,2,-11,3,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20050401,388,0,0,1271,0,0,0,0,0,180,0,0,0,0,0,112,0,0,31,0,0,71,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20050501,72,0,0,327,0,0,0,0,0,250,0,0,-10,0,0,158,0,0,62,0,0,110,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20050601,154,0,0,419,0,0,0,0,0,310,0,0,100,0,0,251,0,0,160,0,0,205,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20050701,125,0,0,344,0,0,0,0,0,360,1,1,100,0,0,277,1,1,179,0,0,227,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20050801,735,0,0,1298,0,0,0,0,0,310,1,1,125,0,0,262,1,1,166,0,0,214,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20050901,490,0,0,1312,0,0,0,0,0,275,1,1,45,0,0,227,1,1,129,0,0,177,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20051001,290,0,0,659,0,0,0,0,0,230,1,1,-10,0,0,146,1,1,69,0,0,107,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20051101,212,0,0,1155,0,0,130,0,0,150,1,1,-130,0,0,84,1,1,9,0,0,46,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20051201,195,0,0,790,0,0,466,0,0,50,0,0,-170,1,1,1,0,0,-55,1,1,-27,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20060101,318,0,0,801,0,0,87,0,0,110,0,0,-150,0,0,34,0,0,-34,0,0,0,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20060201,210,0,0,859,0,0,365,0,0,90,1,1,-170,2,1,1,1,1,-80,2,1,-40,2,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20060301,144,0,0,532,0,0,0,0,0,160,0,0,-130,0,0,53,0,0,-37,0,0,8,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20060401,236,0,0,792,0,0,0,0,0,200,0,0,-40,0,0,119,0,0,25,0,0,72,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20060501,358,0,0,807,0,0,0,0,0,295,0,0,-10,0,0,181,0,0,76,0,0,128,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20060601,212,0,0,511,0,0,0,0,0,290,0,0,70,1,1,230,0,0,140,1,1,185,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20060701,704,0,0,1674,0,0,0,0,0,315,0,0,105,1,1,265,0,0,163,1,1,213,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20060801,190,0,0,522,0,0,0,0,0,310,0,0,110,0,0,250,0,0,160,0,0,205,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20060901,222,0,0,1069,0,0,0,0,0,250,0,0,35,0,0,196,0,0,121,0,0,158,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20061001,430,0,0,1520,0,0,0,0,0,230,0,0,-20,1,1,128,0,0,56,1,1,92,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20061101,222,0,0,734,0,0,0,0,0,160,1,1,-40,0,0,89,1,1,26,0,0,57,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20061201,260,0,0,718,0,0,9,0,0,165,0,0,-125,0,0,60,0,0,-5,0,0,28,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20070101,106,0,0,440,0,0,155,3,2,100,3,2,-180,3,2,8,3,2,-58,3,2,-25,3,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20070201,100,0,0,288,0,0,288,0,0,55,0,0,-195,0,0,-33,0,0,-103,0,0,-68,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20070301,96,0,0,228,0,0,25,2,2,160,2,2,-220,2,2,47,2,2,-41,2,2,3,2,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20070401,204,0,0,664,0,0,15,8,4,165,8,4,-50,8,4,88,8,4,17,8,4,52,8,4
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20070501,64,0,0,172,0,0,0,14,8,270,14,8,20,14,8,191,14,8,89,14,8,140,14,8
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20070601,44,0,0,44,0,0,0,17,8,290,17,8,65,17,8,255,17,8,146,17,8,200,17,8
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20070701,70,0,0,274,0,0,0,11,4,300,11,4,95,11,4,246,11,4,147,11,4,196,11,4
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20070801,70,0,0,195,0,0,0,7,5,320,7,5,120,7,5,260,7,5,169,7,5,215,7,5
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20070901,60,0,0,131,0,0,0,18,15,280,18,15,80,18,15,218,18,15,128,18,15,173,18,15
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20071001,78,0,0,240,0,0,0,13,6,215,13,6,0,13,6,163,13,6,84,13,6,123,13,6
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20071101,220,0,0,385,0,0,25,10,3,115,10,3,-110,10,3,61,10,3,-15,10,3,23,10,3
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20071201,270,0,0,808,0,0,495,10,5,75,10,5,-145,10,5,11,10,5,-54,10,5,-21,10,5
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20080101,95,0,0,365,0,0,168,9,4,130,9,4,-190,9,4,20,9,4,-53,9,4,-17,9,4
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20080201,200,0,0,335,0,0,310,15,5,70,15,5,-190,15,5,-3,15,5,-91,15,5,-47,15,5
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20080301,160,0,0,420,0,0,380,9,4,80,9,4,-140,9,4,24,9,4,-54,9,4,-15,9,4
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20080401,106,0,0,336,0,0,0,9,3,240,9,3,-50,9,3,142,9,3,37,9,3,90,9,3
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20080501,160,0,0,476,0,0,0,5,2,215,5,2,10,5,2,163,5,2,60,5,2,112,5,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20080601,198,0,0,485,0,0,0,11,3,280,11,3,65,11,3,234,11,3,134,11,3,184,11,3
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20080701,265,0,0,1125,0,0,0,7,2,310,7,2,120,7,2,251,7,2,161,7,2,206,7,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20080801,532,0,0,1025,0,0,0,7,5,280,7,5,95,7,5,237,7,5,138,7,5,188,7,5
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20080901,141,0,0,346,0,0,0,7,2,270,7,2,50,7,2,212,7,2,115,7,2,163,7,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20081001,121,0,0,438,0,0,0,11,3,200,11,3,-65,11,3,125,11,3,31,11,3,78,11,3
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20081101,358,0,0,759,0,0,150,12,4,160,12,4,-140,12,4,67,12,4,-6,12,4,31,12,4
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20081201,100,0,0,278,0,0,255,13,5,120,13,5,-195,13,5,13,13,5,-73,13,5,-30,13,5
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20090101,240,0,0,695,0,0,695,5,1,35,5,1,-250,5,1,-31,5,1,-135,5,1,-83,5,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20090201,276,0,0,505,0,0,65,0,0,80,0,0,-220,0,0,12,0,0,-77,0,0,-33,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20090301,212,0,0,483,0,0,10,6,3,140,6,3,-170,6,3,52,6,3,-46,6,3,3,6,3
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20090401,458,0,0,1285,0,0,0,2,2,205,2,2,-40,2,2,111,2,2,24,2,2,68,2,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20090501,541,0,0,1247,0,0,0,2,2,235,2,2,0,2,2,173,2,2,69,2,2,121,2,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20090601,130,0,0,527,0,0,0,5,2,305,5,2,40,5,2,216,5,2,118,5,2,167,5,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20090701,192,0,0,627,0,0,0,6,3,275,6,3,80,6,3,228,6,3,138,6,3,183,6,3
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20090801,216,0,0,825,0,0,0,0,0,300,0,0,70,0,0,245,0,0,156,0,0,201,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20090901,244,0,0,412,0,0,0,0,0,260,0,0,25,0,0,213,0,0,110,0,0,161,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20091001,153,0,0,857,0,0,0,0,0,170,0,0,-20,0,0,123,0,0,51,0,0,87,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20091101,118,0,0,271,0,0,0,0,0,165,0,0,-30,0,0,100,0,0,28,0,0,64,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20091201,245,0,0,982,0,0,85,0,0,100,0,0,-170,0,0,13,0,0,-52,0,0,-20,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20100101,240,0,0,355,0,0,75,0,0,80,0,0,-200,0,0,-18,0,0,-73,0,0,-46,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20100201,30,0,0,85,0,0,85,0,0,60,0,0,-130,0,0,6,0,0,-63,0,0,-28,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20100301,240,0,0,537,0,0,0,0,0,150,0,0,-65,0,0,90,0,0,4,0,0,47,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20100401,154,0,0,258,0,0,0,0,0,240,0,0,0,0,0,153,0,0,44,0,0,99,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20100501,248,0,0,615,0,0,0,0,0,320,0,0,-10,0,0,201,0,0,95,0,0,148,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20100601,387,0,0,1768,0,0,0,0,0,280,0,0,90,0,0,233,0,0,146,0,0,189,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20100701,425,0,0,949,0,0,0,0,0,310,0,0,100,0,0,271,0,0,167,0,0,219,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20100801,228,0,0,532,0,0,0,0,0,300,0,0,95,0,0,256,0,0,164,0,0,210,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20100901,220,0,0,686,0,0,0,0,0,300,0,0,45,0,0,203,0,0,112,0,0,158,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20101001,162,0,0,742,0,0,0,0,0,245,0,0,-10,0,0,146,0,0,53,0,0,100,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20101101,378,0,0,1125,0,0,0,1,1,150,1,1,-50,1,1,90,1,1,1,1,1,46,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20101201,106,0,0,301,0,0,95,2,1,70,2,1,-160,2,1,-6,2,1,-67,2,1,-37,2,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20110101,100,0,0,471,0,0,375,0,0,100,0,0,-220,0,0,-28,0,0,-103,0,0,-65,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20110201,160,0,0,540,0,0,340,0,0,115,0,0,-205,1,1,-3,0,0,-88,1,1,-45,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20110301,394,0,0,1182,0,0,10,0,0,130,0,0,-145,0,0,39,0,0,-40,0,0,-1,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20110401,182,0,0,1089,0,0,0,0,0,200,0,0,-40,0,0,107,0,0,19,0,0,63,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20110501,246,0,0,1012,0,0,0,0,0,250,0,0,30,0,0,175,0,0,84,0,0,130,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20110601,306,0,0,589,0,0,0,0,0,295,0,0,90,0,0,229,0,0,138,0,0,183,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20110701,172,0,0,262,0,0,0,0,0,375,0,0,120,0,0,276,0,0,174,0,0,225,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20110801,354,0,0,1202,0,0,0,0,0,310,0,0,90,0,0,252,0,0,157,0,0,205,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20110901,254,0,0,942,0,0,0,0,0,290,0,0,55,0,0,213,0,0,137,0,0,175,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20111001,166,0,0,671,0,0,0,1,1,240,1,1,-20,1,1,144,1,1,71,1,1,107,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20111101,356,0,0,922,0,0,0,0,0,160,0,0,-50,0,0,104,0,0,22,0,0,63,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20111201,189,0,0,597,0,0,40,0,0,110,0,0,-150,0,0,43,0,0,-26,0,0,9,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20120101,180,0,0,1092,0,0,260,0,0,95,0,0,-180,0,0,22,0,0,-56,0,0,-17,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20120201,140,0,0,311,0,0,172,0,0,100,0,0,-130,0,0,32,0,0,-42,0,0,-5,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20120301,124,0,0,460,0,0,0,0,0,200,0,0,-145,0,0,100,0,0,2,0,0,51,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20120401,92,0,0,218,0,0,0,0,0,220,0,0,-30,0,0,113,0,0,24,0,0,69,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20120501,700,0,0,1150,0,0,0,0,0,280,0,0,25,0,0,204,0,0,99,0,0,152,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20120601,261,0,0,1044,0,0,0,0,0,325,0,0,94,0,0,241,0,0,143,0,0,192,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20120701,250,0,0,694,0,0,0,0,0,362,0,0,126,0,0,281,0,0,179,0,0,230,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20120801,245,0,0,811,0,0,0,0,0,315,0,0,85,0,0,264,0,0,159,0,0,211,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20120901,476,0,0,1608,0,0,0,0,0,290,0,0,20,0,0,211,0,0,109,0,0,160,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20121001,193,0,0,1014,0,0,0,1,1,215,1,1,-30,1,1,144,1,1,68,1,1,106,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20121101,80,0,0,220,0,0,0,0,0,150,0,0,-40,0,0,73,0,0,2,0,0,37,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20121201,98,0,0,489,0,0,0,0,0,125,0,0,-80,0,0,68,0,0,0,0,0,34,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20130101,258,0,0,573,0,0,100,7,3,130,7,3,-200,7,3,16,7,3,-60,7,3,-22,7,3
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20130201,290,0,0,758,0,0,350,4,4,75,4,4,-180,4,4,-11,4,4,-82,4,4,-47,4,4
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20130301,58,0,0,78,0,0,10,7,3,105,7,3,-95,7,3,36,7,3,-32,7,3,2,7,3
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20130401,181,0,0,834,0,0,30,2,2,200,2,2,-60,2,2,97,2,2,21,2,2,59,2,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20130501,222,0,0,496,0,0,0,0,0,260,0,0,-10,0,0,191,0,0,84,0,0,138,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20130601,310,0,0,1479,0,0,0,0,0,280,0,0,80,0,0,217,0,0,136,0,0,176,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20130701,360,0,0,788,0,0,0,0,0,335,0,0,120,0,0,254,0,0,174,0,0,214,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20130801,270,0,0,434,0,0,0,1,1,290,1,1,85,1,1,243,1,1,147,1,1,195,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20130901,236,0,0,428,0,0,0,2,1,275,2,1,50,2,1,197,2,1,105,2,1,151,2,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20131001,182,0,0,1215,0,0,0,3,1,255,3,1,-20,3,1,152,3,1,69,3,1,110,3,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20131101,82,0,0,294,0,0,40,4,2,125,4,2,-110,4,2,63,4,2,-4,4,2,30,4,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20131201,160,0,0,427,0,0,185,8,3,130,8,3,-195,8,3,-4,8,3,-73,8,3,-39,8,3
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20140101,140,0,0,482,0,0,320,2,2,60,2,2,-250,2,2,-29,2,2,-109,2,2,-69,2,2
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20140201,230,0,0,470,0,0,240,1,1,60,1,1,-195,1,1,-28,1,1,-104,1,1,-66,1,1
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20140301,74,0,0,298,0,0,50,3,3,90,3,3,-205,3,3,9,3,3,-78,3,3,-34,3,3
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20140401,298,0,0,1037,0,0,10,0,0,150,0,0,-60,0,0,97,0,0,15,0,0,56,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20140501,250,0,0,572,0,0,0,0,0,280,0,0,20,0,0,180,0,0,77,0,0,128,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20140601,354,0,0,1014,0,0,0,0,0,275,0,0,80,0,0,228,0,0,140,0,0,184,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20140701,368,0,0,1068,0,0,0,0,0,300,0,0,100,0,0,238,0,0,151,0,0,194,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20140801,242,0,0,930,0,0,0,0,0,265,0,0,100,0,0,237,0,0,152,0,0,194,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20140901,254,0,0,732,0,0,0,0,0,270,0,0,45,0,0,207,0,0,116,0,0,162,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20141001,190,0,0,769,0,0,0,0,0,230,0,0,0,0,0,147,0,0,74,0,0,110,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20141101,134,0,0,529,0,0,95,10,5,140,10,5,-90,10,5,63,10,5,-1,10,5,31,10,5
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20141201,105,0,0,404,0,0,130,0,0,100,0,0,-100,0,0,28,0,0,-24,0,0,2,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20150101,186,0,0,418,0,0,175,0,0,55,0,0,-210,0,0,-28,0,0,-112,0,0,-70,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20150201,120,0,0,605,0,0,605,0,0,130,0,0,-250,0,0,-55,0,0,-163,0,0,-109,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20150301,72,0,0,235,0,0,20,0,0,90,0,0,-200,0,0,23,0,0,-58,0,0,-17,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20150401,296,0,0,942,0,0,0,0,0,195,0,0,-30,0,0,116,0,0,20,0,0,68,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20150501,318,0,0,549,0,0,0,0,0,260,0,0,0,0,0,196,0,0,87,0,0,142,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20150601,640,0,0,2102,0,0,0,0,0,280,0,0,50,0,0,211,0,0,124,0,0,167,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20150701,700,0,0,1160,0,0,0,0,0,310,0,0,105,0,0,251,0,0,150,0,0,201,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20150801,292,0,0,822,0,0,0,0,0,290,0,0,100,0,0,240,0,0,157,0,0,198,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20150901,242,0,0,948,0,0,0,0,0,300,0,0,30,0,0,229,0,0,138,0,0,184,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20151001,482,0,0,1249,0,0,0,0,0,200,0,0,-30,0,0,138,0,0,62,0,0,100,0,0
GHCND:CA006155878,OSHAWA WPCP CA,84,43.8667,-78.8333,20151101,96,0,0,307,0,0,10,0,0,195,0,0,-70,0,0,105,0,0,24,0,0,65,0,0
