STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19680401,122,0,314,0,233,-33,144,42,93
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19680501,173,0,1011,0,200,22,152,78,115
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19680601,198,0,749,0,311,83,230,130,180
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19680701,198,0,419,0,339,94,267,163,215
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19680801,696,0,1671,0,328,106,259,158,209
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19680901,173,0,767,0,267,78,226,147,186
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19681001,155,0,461,0,278,6,160,83,122
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19681101,216,50,1010,77,161,-28,70,15,43
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19681201,287,330,964,506,100,-194,3,-63,-30
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19690101,163,300,583,150,83,-183,-8,-73,-41
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19690201,76,80,184,141,50,-144,5,-56,-26
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19690301,94,50,354,100,139,-133,36,-40,-2
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19690401,307,0,802,0,256,-44,131,37,84
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19690501,323,0,728,0,344,33,179,82,130
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19690601,160,0,443,0,311,72,221,129,175
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19690701,310,0,789,0,333,117,267,177,222
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19690801,366,0,524,0,322,117,282,178,230
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19690901,91,0,165,0,300,67,223,133,178
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19691001,163,130,637,122,233,-39,142,70,106
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19691101,239,30,763,39,156,-72,74,24,49
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19691201,249,150,687,344,50,-167,-7,-61,-34
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19700101,114,360,351,295,89,-211,-39,-108,-74
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19700201,89,130,269,155,72,-217,-5,-85,-45
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19700301,168,80,466,163,89,-117,30,-36,-3
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19700401,234,30,854,28,244,-50,129,39,84
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19700501,170,0,562,0,300,17,179,92,135
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19700601,213,0,356,0,333,78,243,149,196
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19700701,244,0,1038,0,306,128,268,181,225
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19700801,607,0,986,0,322,133,268,176,222
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19700901,142,0,532,0,300,61,215,137,176
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19701001,175,0,861,0,222,6,153,93,123
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19701101,142,50,479,46,144,-67,87,39,63
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19701201,185,230,847,677,156,-150,-3,-55,-29
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19710101,99,180,425,338,67,-200,-34,-102,-68
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19710201,185,380,891,423,72,-183,0,-56,-28
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19710301,178,180,489,386,128,-94,23,-37,-7
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19710401,89,0,281,13,189,-44,104,19,62
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19710501,150,0,271,0,278,39,181,89,135
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19710601,170,0,455,0,344,89,244,150,197
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19710701,345,0,550,0,322,122,259,168,214
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19710801,262,0,914,0,322,72,253,162,207
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19710901,142,0,368,0,306,78,228,155,191
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19711001,193,0,511,0,267,44,178,112,145
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19711101,145,130,474,148,211,-67,72,15,44
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19711201,165,180,1004,338,144,-139,40,-23,8
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19720101,132,180,428,312,78,-206,0,-71,-35
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19720201,236,150,786,475,44,-189,-15,-82,-48
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19720301,196,200,964,409,94,-128,13,-48,-18
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19720401,178,80,597,119,200,-117,90,15,53
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19720501,104,0,477,0,267,39,200,107,153
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19720601,208,0,745,0,283,50,216,135,175
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19720701,404,0,828,0,344,100,266,180,223
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19720801,201,0,918,0,294,111,243,169,206
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19720901,259,0,810,0,300,72,214,144,179
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19721001,302,0,852,0,200,-11,117,58,88
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19721101,203,50,753,143,117,-56,51,17,34
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19721201,417,150,1131,498,100,-122,23,-37,-7
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19730101,102,50,354,105,111,-200,9,-52,-22
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19730201,97,80,405,249,89,-206,-16,-81,-48
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19730301,376,80,1491,142,206,-61,79,19,49
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19730401,196,0,539,13,228,-33,113,42,77
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19730501,157,0,892,0,228,28,155,86,120
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19730601,191,0,736,0,339,117,239,160,200
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19730701,297,0,737,0,344,133,269,188,229
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19730801,71,0,143,0,361,111,277,197,237
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19730901,175,0,556,0,328,56,219,140,179
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19731001,439,0,1369,0,211,28,159,95,127
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19731101,218,30,828,30,172,-44,81,30,55
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19731201,157,230,832,585,144,-167,6,-44,-19
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19740101,145,180,552,306,106,-172,3,-62,-29
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19740201,152,100,438,258,94,-183,-20,-86,-53
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19740301,302,50,553,165,167,-122,36,-27,5
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19740401,254,0,818,8,239,-50,129,45,87
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19740501,587,0,1445,0,278,0,157,78,118
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19740601,338,0,1336,0,278,111,220,144,182
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19740701,135,0,296,0,356,133,267,180,223
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19740801,511,0,591,0,300,139,259,183,221
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19740901,109,0,532,0,267,44,196,119,157
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19741001,86,0,284,0,206,-33,127,54,91
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19741101,193,0,639,16,228,-67,73,26,49
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19741201,168,80,454,277,89,-72,33,-8,12
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19750101,132,30,522,133,122,-200,21,-40,-9
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19750201,213,100,703,291,100,-133,8,-43,-18
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19750301,155,80,779,264,100,-117,24,-36,-6
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19750401,348,80,740,244,167,-78,77,10,44
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19750501,211,0,766,0,289,67,214,126,170
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19750601,208,0,587,0,333,111,239,162,200
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19750701,249,0,717,0,333,128,278,188,233
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19750801,572,0,956,0,333,122,256,180,218
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19750901,356,0,778,0,244,56,189,119,154
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19751001,165,0,383,0,217,-17,152,87,120
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19751101,99,0,457,8,211,-22,114,56,85
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19751201,269,230,1008,641,133,-172,10,-55,-23
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19760101,140,280,650,530,67,-250,-23,-105,-64
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19760201,239,100,544,49,144,-233,36,-38,-1
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19760301,356,150,1407,379,167,-111,57,-16,20
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19760401,221,50,627,102,267,-50,137,48,93
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19760501,399,0,862,0,228,22,163,84,124
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19760601,226,0,836,0,317,100,250,169,209
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19760701,216,0,927,0,328,128,242,169,206
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19760801,71,0,314,0,300,83,246,166,206
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19760901,335,0,763,0,300,56,206,124,165
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19761001,107,0,462,0,211,-28,114,53,84
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19761101,69,0,125,30,150,-94,53,-9,22
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19761201,112,130,443,411,61,-178,-11,-89,-50
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19770101,155,330,570,708,0,-228,-57,-124,-90
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19770201,94,200,270,62,67,-189,-7,-69,-38
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19770301,300,130,864,226,228,-89,77,4,41
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19770401,284,0,823,19,283,-83,134,44,89
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19770501,147,0,250,0,333,22,217,112,165
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19770601,254,0,902,0,306,56,232,139,185
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19770701,536,0,1394,0,367,133,266,180,223
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19770801,284,0,1236,0,300,94,245,163,204
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19770901,599,0,1573,0,289,89,201,143,172
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19771001,284,0,606,0,194,11,136,69,102
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19771101,602,50,1333,58,194,-83,83,34,59
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19771201,254,410,1277,676,128,-156,5,-44,-19
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19780101,236,280,906,634,50,-178,-36,-98,-67
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19780201,64,310,209,283,11,-178,-37,-99,-68
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19780301,109,150,487,114,89,-133,19,-44,-12
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19780401,191,0,632,8,189,-44,95,23,59
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19780501,137,0,583,0,294,-6,187,100,143
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19780601,80,0,220,0,328,70,233,136,185
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19780701,152,0,412,0,326,117,258,171,215
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19780801,240,0,748,0,302,132,252,169,210
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19780901,282,0,1310,0,318,50,204,125,164
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19781001,116,0,382,0,207,-5,134,68,101
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19781101,216,90,461,134,167,-82,77,15,46
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19781201,196,80,668,142,105,-121,23,-40,-8
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19790101,488,240,1125,554,36,-185,-34,-85,-59
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19790201,98,200,316,262,55,-247,-56,-119,-88
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19790301,106,60,503,12,172,-149,66,-8,29
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19790401,276,190,1186,376,223,-66,100,31,65
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19790501,222,0,672,0,293,6,170,83,127
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19790601,154,0,452,0,304,73,227,138,183
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19790701,246,0,768,0,303,105,262,175,218
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19790801,180,0,498,0,295,101,237,160,198
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19790901,238,0,400,0,297,42,210,123,167
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19791001,180,0,755,0,233,0,123,67,95
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19791101,196,0,786,8,165,-70,83,25,54
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19791201,338,200,1341,563,133,-151,32,-27,2
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19800101,202,40,444,108,93,-162,-7,-64,-35
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19800201,92,90,196,149,49,-224,-28,-85,-56
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19800301,182,150,754,381,135,-184,29,-30,0
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19800401,380,0,1172,2,185,-49,111,44,77
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19800501,229,0,481,0,300,35,199,110,155
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19800601,156,0,852,0,313,49,203,118,161
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19800701,340,0,870,0,310,130,261,176,218
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19800801,178,0,396,0,309,138,262,188,225
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19800901,176,0,552,0,273,25,208,129,168
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19801001,332,0,816,0,226,-7,112,60,86
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19801101,78,30,439,109,131,-42,58,12,35
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19801201,154,80,593,283,120,-239,-9,-77,-43
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19810101,76,170,201,270,77,-269,-49,-109,-79
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19810201,292,60,802,240,106,-198,27,-34,-4
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19810301,78,20,164,41,199,-124,55,-19,17
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19810401,214,0,472,0,208,-30,123,43,83
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19810501,270,0,722,0,262,34,175,90,133
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19810601,130,0,596,0,301,77,230,147,188
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19810701,378,0,630,0,332,120,262,181,222
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19810801,464,0,1662,0,276,118,244,172,208
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19810901,360,0,1128,0,280,42,192,129,160
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19811001,236,0,1234,0,179,-5,112,53,82
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19811101,138,0,526,0,176,-40,78,23,51
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19811201,146,40,508,248,69,-117,11,-33,-11
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19820101,230,160,878,693,77,-251,-38,-118,-78
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19820201,154,380,392,288,72,-176,-18,-76,-47
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19820301,186,190,742,290,165,-151,33,-29,2
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19820401,122,30,491,70,209,-105,101,16,59
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19820501,306,0,665,0,252,77,193,111,152
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19820601,370,0,1294,0,266,80,202,129,166
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19820701,226,0,481,0,306,115,266,178,222
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19820801,448,0,1135,0,281,55,229,147,188
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19820901,388,0,1126,0,279,56,197,125,161
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19821001,186,0,361,0,227,20,148,77,113
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19821101,206,0,1120,26,162,-55,81,31,56
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19821201,164,210,788,298,199,-143,51,-6,23
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19830101,203,70,398,108,71,-178,3,-48,-23
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19830201,227,80,459,96,88,-161,13,-43,-15
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19830301,334,130,809,186,112,-112,50,-7,22
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19830401,242,10,891,16,242,-19,102,35,69
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19830501,288,0,1172,0,227,3,152,73,113
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19830601,140,0,296,0,328,59,246,153,199
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19830701,43,0,193,0,354,116,279,188,234
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19830801,304,0,1031,0,339,140,264,184,224
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19830901,186,0,443,0,341,62,226,138,182
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19831001,186,0,868,0,247,-8,143,74,109
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19831101,242,30,1034,183,164,-59,72,18,45
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19831201,236,160,1033,343,55,-206,-16,-67,-42
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19840101,94,190,487,437,35,-206,-35,-97,-66
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19840201,356,220,877,477,139,-153,33,-23,5
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19840301,134,180,603,230,91,-174,6,-58,-26
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19840401,310,0,660,0,231,-2,115,49,82
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19840501,242,0,1000,0,252,30,154,80,117
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19840601,322,0,537,0,306,98,242,152,197
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19840701,184,0,440,0,318,102,254,169,212
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19840801,186,0,568,0,308,114,262,184,223
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19840901,278,0,813,0,255,52,191,121,156
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19841001,56,0,228,0,235,28,151,89,120
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19841101,246,0,698,2,182,-61,76,20,48
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19841201,222,50,631,240,156,-105,45,-11,17
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19850101,86,220,407,424,29,-208,-34,-91,-63
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19850201,248,330,861,476,95,-157,-10,-59,-34
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19850301,391,250,1077,334,176,-109,55,-13,21
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19850401,108,30,338,54,277,-46,126,45,86
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19850501,172,0,768,0,284,38,191,103,147
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19850601,172,0,418,0,284,78,215,126,170
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19850701,184,0,472,0,294,129,251,169,210
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19850801,288,0,1180,0,287,113,243,167,205
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19850901,146,0,646,0,301,71,224,144,184
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19851001,166,0,610,0,194,9,146,81,113
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19851101,412,20,1862,138,178,-32,68,27,47
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19851201,94,100,368,274,118,-143,-5,-59,-32
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19860101,118,120,316,250,83,-192,-10,-68,-39
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19860201,172,150,514,312,43,-141,-20,-68,-44
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19860301,102,120,614,152,236,-170,57,-18,19
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19860401,116,20,494,24,239,-27,131,54,93
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19860501,222,0,716,0,315,7,198,117,158
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19860601,150,0,812,0,283,73,223,133,178
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19860701,168,0,876,0,310,128,258,181,220
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19860801,782,0,1917,0,288,69,239,160,199
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19860901,820,0,2178,0,243,49,192,127,159
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19861001,110,-9999,562,0,205,5,136,75,105
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19861101,164,130,520,144,162,-82,60,8,34
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19861201,350,40,1081,230,51,-141,23,-16,3
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19870101,146,240,622,672,69,-160,-2,-48,-25
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19870201,136,110,282,124,48,-209,1,-65,-32
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19870301,206,110,619,255,179,-139,72,-1,35
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19870401,130,180,566,42,278,-47,141,65,103
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19870501,168,0,584,0,327,26,207,108,157
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19870601,240,0,702,0,342,88,254,161,207
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19870701,248,0,736,0,341,133,281,193,237
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19870801,150,0,572,0,325,104,252,170,211
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19870901,170,0,964,0,256,64,203,137,170
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19871001,170,0,470,0,182,-5,121,54,88
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19871101,334,20,922,70,202,-120,79,21,50
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19871201,258,0,608,98,123,-149,36,-12,12
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19880101,108,70,300,134,120,-219,4,-65,-31
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19880201,210,280,718,560,89,-174,-8,-74,-41
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19880301,114,50,268,62,177,-149,47,-29,9
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19880401,156,0,602,0,166,-10,106,39,72
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19880501,172,0,372,0,326,42,197,107,152
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19880601,64,0,166,0,353,79,251,143,197
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19880701,218,-9999,812,0,372,128,292,192,242
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19880801,138,0,532,0,335,122,269,185,227
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19880901,342,0,792,0,267,78,205,127,166
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19881001,160,-9999,790,0,250,-18,115,58,87
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19881101,180,0,688,0,152,-2,83,37,60
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19881201,136,50,432,188,107,-170,20,-39,-10
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19890101,120,40,348,126,115,-205,33,-40,-3
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19890201,66,80,242,290,70,-159,-18,-72,-45
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19890301,204,100,383,194,195,-191,23,-38,-7
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19890401,80,40,376,74,163,-51,96,28,62
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19890501,166,0,824,0,269,21,184,99,141
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,19890601,412,-9999,1058,0,300,111,233,155,194
